start_time,personId,dwell_time,end_time,FPS,
11-23-2022-11-28-48,4,420 Sec,11-23-2022-11-28-49,FPS: 1.14,
11-23-2022-11-28-49,4,421 Sec,11-23-2022-11-28-50,FPS: 1.14,
11-23-2022-11-28-50,4,421 Sec,11-23-2022-11-28-50,FPS: 1.14,
11-23-2022-11-28-50,4,422 Sec,11-23-2022-11-28-51,FPS: 1.14,
11-23-2022-11-28-51,4,423 Sec,11-23-2022-11-28-52,FPS: 1.14,
11-23-2022-11-28-52,4,424 Sec,11-23-2022-11-28-53,FPS: 1.14,
11-23-2022-11-28-53,4,424 Sec,11-23-2022-11-28-53,FPS: 1.14,
11-23-2022-11-28-53,4,425 Sec,11-23-2022-11-28-54,FPS: 1.14,
11-23-2022-11-28-54,4,426 Sec,11-23-2022-11-28-55,FPS: 1.14,
11-23-2022-11-28-55,4,426 Sec,11-23-2022-11-28-55,FPS: 1.14,
11-23-2022-11-28-55,4,427 Sec,11-23-2022-11-28-56,FPS: 1.14,
11-23-2022-11-28-56,4,428 Sec,11-23-2022-11-28-57,FPS: 1.14,
11-23-2022-11-28-57,4,429 Sec,11-23-2022-11-28-58,FPS: 1.14,
11-23-2022-11-28-58,4,429 Sec,11-23-2022-11-28-58,FPS: 1.14,
11-23-2022-11-28-58,4,430 Sec,11-23-2022-11-28-59,FPS: 1.14,
11-23-2022-11-28-59,4,431 Sec,11-23-2022-11-29-00,FPS: 1.14,
11-23-2022-11-29-00,4,432 Sec,11-23-2022-11-29-01,FPS: 1.14,
11-23-2022-11-29-01,4,432 Sec,11-23-2022-11-29-01,FPS: 1.14,
11-23-2022-11-29-01,4,433 Sec,11-23-2022-11-29-02,FPS: 1.14,
11-23-2022-11-29-02,4,434 Sec,11-23-2022-11-29-03,FPS: 1.14,
11-23-2022-11-29-03,4,434 Sec,11-23-2022-11-29-03,FPS: 1.14,
11-23-2022-11-29-03,4,435 Sec,11-23-2022-11-29-04,FPS: 1.14,
11-23-2022-11-29-04,4,436 Sec,11-23-2022-11-29-05,FPS: 1.15,
11-23-2022-11-29-05,4,437 Sec,11-23-2022-11-29-06,FPS: 1.15,
11-23-2022-11-29-06,4,437 Sec,11-23-2022-11-29-06,FPS: 1.15,
11-23-2022-11-29-06,4,438 Sec,11-23-2022-11-29-07,FPS: 1.15,
11-23-2022-11-29-07,4,439 Sec,11-23-2022-11-29-08,FPS: 1.15,
11-23-2022-11-29-08,4,439 Sec,11-23-2022-11-29-08,FPS: 1.15,
11-23-2022-11-29-08,4,440 Sec,11-23-2022-11-29-09,FPS: 1.15,
11-23-2022-11-29-09,4,441 Sec,11-23-2022-11-29-10,FPS: 1.15,
11-23-2022-11-29-10,4,441 Sec,11-23-2022-11-29-10,FPS: 1.15,
11-23-2022-11-29-10,4,442 Sec,11-23-2022-11-29-11,FPS: 1.15,
11-23-2022-11-29-11,4,443 Sec,11-23-2022-11-29-12,FPS: 1.15,
11-23-2022-11-29-12,4,444 Sec,11-23-2022-11-29-13,FPS: 1.15,
11-23-2022-11-29-13,4,444 Sec,11-23-2022-11-29-13,FPS: 1.15,
11-23-2022-11-29-13,4,445 Sec,11-23-2022-11-29-14,FPS: 1.15,
11-23-2022-11-29-14,4,446 Sec,11-23-2022-11-29-15,FPS: 1.15,
11-23-2022-11-29-15,4,446 Sec,11-23-2022-11-29-15,FPS: 1.15,
11-23-2022-11-29-15,4,447 Sec,11-23-2022-11-29-16,FPS: 1.15,
11-23-2022-11-29-16,4,448 Sec,11-23-2022-11-29-17,FPS: 1.15,
11-23-2022-11-29-17,4,448 Sec,11-23-2022-11-29-17,FPS: 1.15,
11-23-2022-11-29-17,4,449 Sec,11-23-2022-11-29-18,FPS: 1.15,
11-23-2022-11-29-18,4,450 Sec,11-23-2022-11-29-19,FPS: 1.16,
11-23-2022-11-29-19,4,451 Sec,11-23-2022-11-29-20,FPS: 1.15,
11-23-2022-11-29-20,4,451 Sec,11-23-2022-11-29-20,FPS: 1.15,
11-23-2022-11-29-20,4,452 Sec,11-23-2022-11-29-21,FPS: 1.16,
11-23-2022-11-29-21,4,453 Sec,11-23-2022-11-29-22,FPS: 1.16,
11-23-2022-11-29-22,4,453 Sec,11-23-2022-11-29-22,FPS: 1.16,
11-23-2022-11-29-22,4,454 Sec,11-23-2022-11-29-23,FPS: 1.16,
11-23-2022-11-29-23,4,455 Sec,11-23-2022-11-29-24,FPS: 1.16,
11-23-2022-11-29-24,4,456 Sec,11-23-2022-11-29-25,FPS: 1.16,
11-23-2022-11-29-25,4,456 Sec,11-23-2022-11-29-25,FPS: 1.16,
11-23-2022-11-29-25,4,457 Sec,11-23-2022-11-29-26,FPS: 1.16,
11-23-2022-11-29-26,4,458 Sec,11-23-2022-11-29-27,FPS: 1.16,
11-23-2022-11-29-27,4,458 Sec,11-23-2022-11-29-27,FPS: 1.16,
11-23-2022-11-29-27,4,459 Sec,11-23-2022-11-29-28,FPS: 1.16,
11-23-2022-11-29-28,4,460 Sec,11-23-2022-11-29-29,FPS: 1.16,
11-23-2022-11-29-29,4,461 Sec,11-23-2022-11-29-29,FPS: 1.16,
11-23-2022-11-29-29,4,461 Sec,11-23-2022-11-29-30,FPS: 1.16,
11-23-2022-11-29-30,4,462 Sec,11-23-2022-11-29-31,FPS: 1.16,
11-23-2022-11-29-31,4,462 Sec,11-23-2022-11-29-31,FPS: 1.16,
11-23-2022-11-29-31,4,463 Sec,11-23-2022-11-29-32,FPS: 1.16,
11-23-2022-11-29-32,4,464 Sec,11-23-2022-11-29-33,FPS: 1.16,
11-23-2022-11-29-33,4,464 Sec,11-23-2022-11-29-33,FPS: 1.16,
11-23-2022-11-29-33,4,465 Sec,11-23-2022-11-29-34,FPS: 1.17,
11-23-2022-11-29-34,4,465 Sec,11-23-2022-11-29-34,FPS: 1.16,
11-23-2022-11-29-34,4,466 Sec,11-23-2022-11-29-35,FPS: 1.16,
11-23-2022-11-29-35,4,467 Sec,11-23-2022-11-29-36,FPS: 1.17,
11-23-2022-11-29-36,4,468 Sec,11-23-2022-11-29-36,FPS: 1.17,
11-23-2022-11-29-36,4,468 Sec,11-23-2022-11-29-37,FPS: 1.17,
11-23-2022-11-29-37,4,469 Sec,11-23-2022-11-29-38,FPS: 1.17,
11-23-2022-11-29-38,4,470 Sec,11-23-2022-11-29-38,FPS: 1.17,
11-23-2022-11-29-38,4,470 Sec,11-23-2022-11-29-39,FPS: 1.17,
11-23-2022-11-29-39,4,471 Sec,11-23-2022-11-29-40,FPS: 1.17,
11-23-2022-11-29-40,4,471 Sec,11-23-2022-11-29-40,FPS: 1.17,
11-23-2022-11-29-40,4,472 Sec,11-23-2022-11-29-41,FPS: 1.17,
11-23-2022-11-29-41,4,473 Sec,11-23-2022-11-29-42,FPS: 1.17,
11-23-2022-11-29-42,4,473 Sec,11-23-2022-11-29-42,FPS: 1.17,
11-23-2022-11-29-42,4,474 Sec,11-23-2022-11-29-43,FPS: 1.17,
11-23-2022-11-29-43,4,474 Sec,11-23-2022-11-29-43,FPS: 1.17,
11-23-2022-11-29-43,4,475 Sec,11-23-2022-11-29-44,FPS: 1.17,
11-23-2022-11-29-44,4,476 Sec,11-23-2022-11-29-45,FPS: 1.17,
11-23-2022-11-29-45,4,476 Sec,11-23-2022-11-29-45,FPS: 1.17,
11-23-2022-11-29-45,4,477 Sec,11-23-2022-11-29-46,FPS: 1.18,
11-23-2022-11-29-46,4,478 Sec,11-23-2022-11-29-46,FPS: 1.18,
11-23-2022-11-29-46,4,478 Sec,11-23-2022-11-29-47,FPS: 1.18,
11-23-2022-11-29-47,4,479 Sec,11-23-2022-11-29-48,FPS: 1.18,
11-23-2022-11-29-48,4,479 Sec,11-23-2022-11-29-48,FPS: 1.18,
11-23-2022-11-29-48,4,480 Sec,11-23-2022-11-29-49,FPS: 1.18,
11-23-2022-11-29-49,4,481 Sec,11-23-2022-11-29-50,FPS: 1.18,
11-23-2022-11-29-50,4,481 Sec,11-23-2022-11-29-50,FPS: 1.18,
11-23-2022-11-29-50,4,482 Sec,11-23-2022-11-29-51,FPS: 1.18,
11-23-2022-11-29-51,4,483 Sec,11-23-2022-11-29-52,FPS: 1.18,
11-23-2022-11-29-52,4,483 Sec,11-23-2022-11-29-52,FPS: 1.18,
11-23-2022-11-29-52,4,484 Sec,11-23-2022-11-29-53,FPS: 1.18,
11-23-2022-11-29-53,4,485 Sec,11-23-2022-11-29-54,FPS: 1.18,
11-23-2022-11-29-54,4,485 Sec,11-23-2022-11-29-54,FPS: 1.18,
11-23-2022-11-29-54,4,486 Sec,11-23-2022-11-29-55,FPS: 1.18,
11-23-2022-11-29-55,4,487 Sec,11-23-2022-11-29-56,FPS: 1.18,
11-23-2022-11-29-56,4,487 Sec,11-23-2022-11-29-56,FPS: 1.18,
11-23-2022-11-29-56,4,488 Sec,11-23-2022-11-29-57,FPS: 1.18,
11-23-2022-11-29-57,4,489 Sec,11-23-2022-11-29-58,FPS: 1.18,
11-23-2022-11-29-58,4,490 Sec,11-23-2022-11-29-59,FPS: 1.18,
11-23-2022-11-29-59,4,490 Sec,11-23-2022-11-29-59,FPS: 1.18,
11-23-2022-11-29-59,4,491 Sec,11-23-2022-11-30-00,FPS: 1.18,
11-23-2022-11-30-00,4,492 Sec,11-23-2022-11-30-01,FPS: 1.18,
11-23-2022-11-30-01,4,492 Sec,11-23-2022-11-30-01,FPS: 1.18,
11-23-2022-11-30-01,4,493 Sec,11-23-2022-11-30-02,FPS: 1.19,
11-23-2022-11-30-02,4,494 Sec,11-23-2022-11-30-03,FPS: 1.19,
11-23-2022-11-30-03,4,494 Sec,11-23-2022-11-30-03,FPS: 1.19,
11-23-2022-11-30-03,4,495 Sec,11-23-2022-11-30-04,FPS: 1.19,
11-23-2022-11-30-04,4,496 Sec,11-23-2022-11-30-05,FPS: 1.18,
11-23-2022-11-30-05,4,497 Sec,11-23-2022-11-30-06,FPS: 1.19,
11-23-2022-11-30-06,4,498 Sec,11-23-2022-11-30-07,FPS: 1.19,
11-23-2022-11-30-07,4,499 Sec,11-23-2022-11-30-08,FPS: 1.19,
11-23-2022-11-30-08,4,500 Sec,11-23-2022-11-30-09,FPS: 1.19,
11-23-2022-11-30-09,4,501 Sec,11-23-2022-11-30-10,FPS: 1.19,
11-23-2022-11-30-10,4,502 Sec,11-23-2022-11-30-10,FPS: 1.18,
11-23-2022-11-30-10,4,502 Sec,11-23-2022-11-30-11,FPS: 1.18,
11-23-2022-11-30-11,4,504 Sec,11-23-2022-11-30-13,FPS: 1.18,
11-23-2022-11-30-13,4,505 Sec,11-23-2022-11-30-14,FPS: 1.18,
11-23-2022-11-30-14,8,0 Sec,11-23-2022-11-30-15,FPS: 1.18,
11-23-2022-11-30-15,8,0 Sec,11-23-2022-11-30-16,FPS: 1.18,
11-23-2022-11-30-16,8,1 Sec,11-23-2022-11-30-17,FPS: 1.18,
11-23-2022-11-30-17,8,2 Sec,11-23-2022-11-30-18,FPS: 1.18,
11-23-2022-11-30-18,8,3 Sec,11-23-2022-11-30-18,FPS: 1.18,
11-23-2022-11-30-18,8,4 Sec,11-23-2022-11-30-19,FPS: 1.18,
11-23-2022-11-30-19,8,5 Sec,11-23-2022-11-30-20,FPS: 1.18,
11-23-2022-11-30-20,8,5 Sec,11-23-2022-11-30-21,FPS: 1.18,
11-23-2022-11-30-21,8,6 Sec,11-23-2022-11-30-22,FPS: 1.18,
11-23-2022-11-30-22,8,7 Sec,11-23-2022-11-30-22,FPS: 1.18,
11-23-2022-11-30-22,8,8 Sec,11-23-2022-11-30-23,FPS: 1.18,
11-23-2022-11-30-23,8,8 Sec,11-23-2022-11-30-24,FPS: 1.18,
11-23-2022-11-30-24,8,9 Sec,11-23-2022-11-30-24,FPS: 1.18,
11-23-2022-11-30-24,8,10 Sec,11-23-2022-11-30-25,FPS: 1.18,
11-23-2022-11-30-25,8,10 Sec,11-23-2022-11-30-26,FPS: 1.19,
11-23-2022-11-30-26,8,11 Sec,11-23-2022-11-30-27,FPS: 1.18,
11-23-2022-11-30-27,8,12 Sec,11-23-2022-11-30-27,FPS: 1.18,
11-23-2022-11-30-27,8,13 Sec,11-23-2022-11-30-28,FPS: 1.18,
11-23-2022-11-30-28,8,14 Sec,11-23-2022-11-30-29,FPS: 1.19,
11-23-2022-11-30-29,8,14 Sec,11-23-2022-11-30-30,FPS: 1.19,
11-23-2022-11-30-30,8,15 Sec,11-23-2022-11-30-30,FPS: 1.19,
11-23-2022-11-30-30,8,16 Sec,11-23-2022-11-30-31,FPS: 1.19,
11-23-2022-11-30-31,8,16 Sec,11-23-2022-11-30-32,FPS: 1.19,
11-23-2022-11-30-32,8,17 Sec,11-23-2022-11-30-32,FPS: 1.19,
11-23-2022-11-30-32,8,18 Sec,11-23-2022-11-30-33,FPS: 1.19,
11-23-2022-11-30-33,8,19 Sec,11-23-2022-11-30-34,FPS: 1.19,
11-23-2022-11-30-34,8,19 Sec,11-23-2022-11-30-35,FPS: 1.19,
11-23-2022-11-30-35,8,20 Sec,11-23-2022-11-30-35,FPS: 1.19,
11-23-2022-11-30-35,8,21 Sec,11-23-2022-11-30-36,FPS: 1.19,
11-23-2022-11-30-36,8,21 Sec,11-23-2022-11-30-37,FPS: 1.19,
11-23-2022-11-30-37,8,22 Sec,11-23-2022-11-30-37,FPS: 1.19,
11-23-2022-11-30-37,8,23 Sec,11-23-2022-11-30-38,FPS: 1.19,
11-23-2022-11-30-38,8,24 Sec,11-23-2022-11-30-39,FPS: 1.19,
11-23-2022-11-30-39,8,24 Sec,11-23-2022-11-30-40,FPS: 1.19,
11-23-2022-11-30-40,8,25 Sec,11-23-2022-11-30-41,FPS: 1.19,
11-23-2022-11-30-41,8,26 Sec,11-23-2022-11-30-41,FPS: 1.19,
11-23-2022-11-30-41,8,27 Sec,11-23-2022-11-30-42,FPS: 1.19,
11-23-2022-11-30-42,8,27 Sec,11-23-2022-11-30-43,FPS: 1.19,
11-23-2022-11-30-43,8,28 Sec,11-23-2022-11-30-43,FPS: 1.19,
11-23-2022-11-30-43,8,29 Sec,11-23-2022-11-30-44,FPS: 1.19,
11-23-2022-11-30-44,8,29 Sec,11-23-2022-11-30-45,FPS: 1.19,
11-23-2022-11-30-45,8,30 Sec,11-23-2022-11-30-46,FPS: 1.19,
11-23-2022-11-30-46,8,31 Sec,11-23-2022-11-30-46,FPS: 1.19,
11-23-2022-11-30-46,8,32 Sec,11-23-2022-11-30-47,FPS: 1.19,
11-23-2022-11-30-47,8,33 Sec,11-23-2022-11-30-48,FPS: 1.19,
11-23-2022-11-30-48,8,33 Sec,11-23-2022-11-30-49,FPS: 1.19,
11-23-2022-11-30-49,8,34 Sec,11-23-2022-11-30-50,FPS: 1.19,
11-23-2022-11-30-50,8,35 Sec,11-23-2022-11-30-51,FPS: 1.19,
11-23-2022-11-30-51,8,36 Sec,11-23-2022-11-30-51,FPS: 1.19,
11-23-2022-11-30-51,8,37 Sec,11-23-2022-11-30-52,FPS: 1.19,
11-23-2022-11-30-52,8,38 Sec,11-23-2022-11-30-53,FPS: 1.19,
11-23-2022-11-30-53,8,38 Sec,11-23-2022-11-30-54,FPS: 1.19,
11-23-2022-11-30-54,8,39 Sec,11-23-2022-11-30-55,FPS: 1.19,
11-23-2022-11-30-55,8,40 Sec,11-23-2022-11-30-56,FPS: 1.19,
11-23-2022-11-30-56,8,41 Sec,11-23-2022-11-30-56,FPS: 1.19,
11-23-2022-11-30-56,8,42 Sec,11-23-2022-11-30-57,FPS: 1.19,
11-23-2022-11-30-57,8,43 Sec,11-23-2022-11-30-58,FPS: 1.19,
11-23-2022-11-30-58,8,44 Sec,11-23-2022-11-30-59,FPS: 1.19,
11-23-2022-11-30-59,8,45 Sec,11-23-2022-11-31-00,FPS: 1.19,
11-23-2022-11-31-00,8,46 Sec,11-23-2022-11-31-01,FPS: 1.19,
11-23-2022-11-31-01,8,47 Sec,11-23-2022-11-31-02,FPS: 1.19,
11-23-2022-11-31-02,8,48 Sec,11-23-2022-11-31-03,FPS: 1.19,
11-23-2022-11-31-03,8,49 Sec,11-23-2022-11-31-04,FPS: 1.19,
11-23-2022-11-31-04,8,50 Sec,11-23-2022-11-31-05,FPS: 1.19,
11-23-2022-11-31-05,8,50 Sec,11-23-2022-11-31-06,FPS: 1.19,
11-23-2022-11-31-06,8,51 Sec,11-23-2022-11-31-07,FPS: 1.19,
11-23-2022-11-31-07,8,52 Sec,11-23-2022-11-31-08,FPS: 1.19,
11-23-2022-11-31-08,8,53 Sec,11-23-2022-11-31-09,FPS: 1.19,
11-23-2022-11-31-09,8,54 Sec,11-23-2022-11-31-09,FPS: 1.19,
11-23-2022-11-31-09,8,55 Sec,11-23-2022-11-31-10,FPS: 1.19,
11-23-2022-11-31-10,8,56 Sec,11-23-2022-11-31-11,FPS: 1.19,
11-23-2022-11-31-11,8,56 Sec,11-23-2022-11-31-12,FPS: 1.19,
11-23-2022-11-31-12,8,57 Sec,11-23-2022-11-31-13,FPS: 1.19,
11-23-2022-11-31-13,8,58 Sec,11-23-2022-11-31-14,FPS: 1.19,
11-23-2022-11-31-14,8,59 Sec,11-23-2022-11-31-15,FPS: 1.19,
11-23-2022-11-31-15,8,60 Sec,11-23-2022-11-31-15,FPS: 1.19,
11-23-2022-11-31-15,8,61 Sec,11-23-2022-11-31-16,FPS: 1.19,
11-23-2022-11-31-16,8,62 Sec,11-23-2022-11-31-17,FPS: 1.19,
11-23-2022-11-31-17,8,63 Sec,11-23-2022-11-31-18,FPS: 1.19,
11-23-2022-11-31-18,8,63 Sec,11-23-2022-11-31-19,FPS: 1.19,
11-23-2022-11-31-19,8,65 Sec,11-23-2022-11-31-20,FPS: 1.19,
11-23-2022-11-31-20,8,65 Sec,11-23-2022-11-31-21,FPS: 1.19,
11-23-2022-11-31-21,8,66 Sec,11-23-2022-11-31-22,FPS: 1.19,
11-23-2022-11-31-22,8,67 Sec,11-23-2022-11-31-22,FPS: 1.19,
11-23-2022-11-31-22,8,68 Sec,11-23-2022-11-31-23,FPS: 1.19,
11-23-2022-11-31-23,8,69 Sec,11-23-2022-11-31-24,FPS: 1.19,
11-23-2022-11-31-24,8,70 Sec,11-23-2022-11-31-25,FPS: 1.19,
11-23-2022-11-31-25,8,71 Sec,11-23-2022-11-31-26,FPS: 1.19,
11-23-2022-11-31-26,8,72 Sec,11-23-2022-11-31-27,FPS: 1.19,
11-23-2022-11-31-27,8,73 Sec,11-23-2022-11-31-28,FPS: 1.19,
11-23-2022-11-31-28,8,74 Sec,11-23-2022-11-31-29,FPS: 1.19,
11-23-2022-11-31-29,8,75 Sec,11-23-2022-11-31-31,FPS: 1.19,
11-23-2022-11-31-31,8,76 Sec,11-23-2022-11-31-32,FPS: 1.18,
11-23-2022-11-31-32,8,77 Sec,11-23-2022-11-31-32,FPS: 1.18,
11-23-2022-11-31-32,8,78 Sec,11-23-2022-11-31-33,FPS: 1.18,
11-23-2022-11-31-33,8,79 Sec,11-23-2022-11-31-34,FPS: 1.18,
11-23-2022-11-31-34,8,80 Sec,11-23-2022-11-31-35,FPS: 1.18,
11-23-2022-11-31-35,8,80 Sec,11-23-2022-11-31-36,FPS: 1.19,
11-23-2022-11-31-36,8,81 Sec,11-23-2022-11-31-37,FPS: 1.19,
11-23-2022-11-31-37,8,82 Sec,11-23-2022-11-31-37,FPS: 1.18,
11-23-2022-11-31-37,9,0 Sec,11-23-2022-11-31-38,FPS: 1.18,
11-23-2022-11-31-38,9,0 Sec,11-23-2022-11-31-39,FPS: 1.19,
11-23-2022-11-31-39,9,1 Sec,11-23-2022-11-31-40,FPS: 1.19,
11-23-2022-11-31-40,9,2 Sec,11-23-2022-11-31-40,FPS: 1.19,
11-23-2022-11-31-40,9,3 Sec,11-23-2022-11-31-41,FPS: 1.19,
11-23-2022-11-31-41,9,3 Sec,11-23-2022-11-31-42,FPS: 1.19,
11-23-2022-11-31-42,9,4 Sec,11-23-2022-11-31-43,FPS: 1.19,
11-23-2022-11-31-43,9,5 Sec,11-23-2022-11-31-43,FPS: 1.19,
11-23-2022-11-31-43,9,5 Sec,11-23-2022-11-31-44,FPS: 1.19,
11-23-2022-11-31-44,9,6 Sec,11-23-2022-11-31-45,FPS: 1.19,
11-23-2022-11-31-45,9,7 Sec,11-23-2022-11-31-46,FPS: 1.19,
11-23-2022-11-31-46,9,8 Sec,11-23-2022-11-31-47,FPS: 1.19,
11-23-2022-11-31-47,9,9 Sec,11-23-2022-11-31-48,FPS: 1.19,
11-23-2022-11-31-48,9,10 Sec,11-23-2022-11-31-48,FPS: 1.19,
11-23-2022-11-31-48,9,11 Sec,11-23-2022-11-31-49,FPS: 1.19,
11-23-2022-11-31-49,9,12 Sec,11-23-2022-11-31-50,FPS: 1.19,
11-23-2022-11-31-50,9,13 Sec,11-23-2022-11-31-51,FPS: 1.19,
11-23-2022-11-31-51,9,13 Sec,11-23-2022-11-31-52,FPS: 1.19,
11-23-2022-11-31-52,9,14 Sec,11-23-2022-11-31-53,FPS: 1.19,
11-23-2022-11-31-53,9,15 Sec,11-23-2022-11-31-54,FPS: 1.19,
11-23-2022-11-31-54,9,16 Sec,11-23-2022-11-31-54,FPS: 1.19,
11-23-2022-11-31-54,9,16 Sec,11-23-2022-11-31-55,FPS: 1.19,
11-23-2022-11-31-55,9,17 Sec,11-23-2022-11-31-56,FPS: 1.19,
11-23-2022-11-31-56,9,18 Sec,11-23-2022-11-31-57,FPS: 1.19,
11-23-2022-11-31-57,9,19 Sec,11-23-2022-11-31-57,FPS: 1.19,
11-23-2022-11-31-57,9,19 Sec,11-23-2022-11-31-58,FPS: 1.19,
11-23-2022-11-31-58,9,20 Sec,11-23-2022-11-31-59,FPS: 1.19,
11-23-2022-11-31-59,9,21 Sec,11-23-2022-11-32-00,FPS: 1.19,
11-23-2022-11-32-00,9,22 Sec,11-23-2022-11-32-01,FPS: 1.19,
11-23-2022-11-32-01,9,23 Sec,11-23-2022-11-32-01,FPS: 1.19,
11-23-2022-11-32-01,9,23 Sec,11-23-2022-11-32-02,FPS: 1.19,
11-23-2022-11-32-02,9,24 Sec,11-23-2022-11-32-03,FPS: 1.19,
11-23-2022-11-32-03,9,25 Sec,11-23-2022-11-32-03,FPS: 1.19,
11-23-2022-11-32-03,9,25 Sec,11-23-2022-11-32-04,FPS: 1.19,
11-23-2022-11-32-04,9,26 Sec,11-23-2022-11-32-05,FPS: 1.19,
11-23-2022-11-32-05,9,27 Sec,11-23-2022-11-32-05,FPS: 1.19,
11-23-2022-11-32-05,9,27 Sec,11-23-2022-11-32-06,FPS: 1.19,
11-23-2022-11-32-06,9,28 Sec,11-23-2022-11-32-07,FPS: 1.19,
11-23-2022-11-32-07,9,29 Sec,11-23-2022-11-32-08,FPS: 1.19,
11-23-2022-11-32-08,9,30 Sec,11-23-2022-11-32-08,FPS: 1.19,
11-23-2022-11-32-08,9,30 Sec,11-23-2022-11-32-09,FPS: 1.19,
11-23-2022-11-32-09,9,31 Sec,11-23-2022-11-32-10,FPS: 1.19,
11-23-2022-11-32-10,9,32 Sec,11-23-2022-11-32-10,FPS: 1.19,
11-23-2022-11-32-10,9,32 Sec,11-23-2022-11-32-11,FPS: 1.19,
11-23-2022-11-32-11,9,33 Sec,11-23-2022-11-32-12,FPS: 1.19,
11-23-2022-11-32-12,9,34 Sec,11-23-2022-11-32-12,FPS: 1.19,
11-23-2022-11-32-12,9,35 Sec,11-23-2022-11-32-13,FPS: 1.19,
11-23-2022-11-32-13,9,35 Sec,11-23-2022-11-32-14,FPS: 1.19,
11-23-2022-11-32-14,9,36 Sec,11-23-2022-11-32-15,FPS: 1.19,
11-23-2022-11-32-15,9,37 Sec,11-23-2022-11-32-15,FPS: 1.19,
11-23-2022-11-32-15,9,38 Sec,11-23-2022-11-32-16,FPS: 1.19,
11-23-2022-11-32-16,9,38 Sec,11-23-2022-11-32-17,FPS: 1.19,
11-23-2022-11-32-17,9,39 Sec,11-23-2022-11-32-18,FPS: 1.19,
11-23-2022-11-32-18,9,40 Sec,11-23-2022-11-32-18,FPS: 1.19,
11-23-2022-11-32-18,9,40 Sec,11-23-2022-11-32-19,FPS: 1.19,
11-23-2022-11-32-19,9,41 Sec,11-23-2022-11-32-20,FPS: 1.19,
11-23-2022-11-32-20,9,42 Sec,11-23-2022-11-32-20,FPS: 1.19,
11-23-2022-11-32-20,9,42 Sec,11-23-2022-11-32-21,FPS: 1.19,
11-23-2022-11-32-21,9,43 Sec,11-23-2022-11-32-22,FPS: 1.20,
11-23-2022-11-32-22,9,44 Sec,11-23-2022-11-32-23,FPS: 1.20,
11-23-2022-11-32-23,9,45 Sec,11-23-2022-11-32-23,FPS: 1.19,
11-23-2022-11-32-23,9,45 Sec,11-23-2022-11-32-24,FPS: 1.19,
11-23-2022-11-32-24,9,46 Sec,11-23-2022-11-32-25,FPS: 1.20,
11-23-2022-11-32-25,9,47 Sec,11-23-2022-11-32-26,FPS: 1.20,
11-23-2022-11-32-26,9,48 Sec,11-23-2022-11-32-27,FPS: 1.20,
11-23-2022-11-32-27,9,49 Sec,11-23-2022-11-32-28,FPS: 1.20,
11-23-2022-11-32-28,9,50 Sec,11-23-2022-11-32-29,FPS: 1.20,
11-23-2022-11-32-29,9,51 Sec,11-23-2022-11-32-30,FPS: 1.19,
11-23-2022-11-32-30,9,52 Sec,11-23-2022-11-32-31,FPS: 1.19,
11-23-2022-11-32-31,9,54 Sec,11-23-2022-11-32-32,FPS: 1.19,
11-23-2022-11-32-32,9,54 Sec,11-23-2022-11-32-33,FPS: 1.19,
11-23-2022-11-32-33,9,55 Sec,11-23-2022-11-32-34,FPS: 1.19,
11-23-2022-11-32-34,9,56 Sec,11-23-2022-11-32-35,FPS: 1.19,
11-23-2022-11-32-35,9,57 Sec,11-23-2022-11-32-36,FPS: 1.19,
11-23-2022-11-32-36,9,58 Sec,11-23-2022-11-32-36,FPS: 1.19,
11-23-2022-11-32-36,9,59 Sec,11-23-2022-11-32-37,FPS: 1.19,
11-23-2022-11-32-37,9,60 Sec,11-23-2022-11-32-38,FPS: 1.19,
11-23-2022-11-32-38,9,60 Sec,11-23-2022-11-32-39,FPS: 1.19,
11-23-2022-11-32-39,9,61 Sec,11-23-2022-11-32-40,FPS: 1.19,
11-23-2022-11-32-40,9,62 Sec,11-23-2022-11-32-41,FPS: 1.19,
11-23-2022-11-32-41,9,63 Sec,11-23-2022-11-32-42,FPS: 1.19,
11-23-2022-11-32-42,9,64 Sec,11-23-2022-11-32-43,FPS: 1.19,
11-23-2022-11-32-43,9,65 Sec,11-23-2022-11-32-43,FPS: 1.19,
11-23-2022-11-32-43,9,66 Sec,11-23-2022-11-32-44,FPS: 1.19,
11-23-2022-11-32-44,9,66 Sec,11-23-2022-11-32-45,FPS: 1.19,
11-23-2022-11-32-45,9,67 Sec,11-23-2022-11-32-46,FPS: 1.19,
11-23-2022-11-32-46,9,68 Sec,11-23-2022-11-32-46,FPS: 1.19,
11-23-2022-11-32-46,9,68 Sec,11-23-2022-11-32-47,FPS: 1.19,
11-23-2022-11-32-47,9,69 Sec,11-23-2022-11-32-48,FPS: 1.19,
11-23-2022-11-32-48,9,70 Sec,11-23-2022-11-32-49,FPS: 1.19,
11-23-2022-11-32-49,9,71 Sec,11-23-2022-11-32-49,FPS: 1.19,
11-23-2022-11-32-49,9,71 Sec,11-23-2022-11-32-50,FPS: 1.19,
11-23-2022-11-32-50,9,72 Sec,11-23-2022-11-32-51,FPS: 1.19,
11-23-2022-11-32-51,9,73 Sec,11-23-2022-11-32-52,FPS: 1.19,
11-23-2022-11-32-52,9,74 Sec,11-23-2022-11-32-53,FPS: 1.19,
11-23-2022-11-32-53,9,75 Sec,11-23-2022-11-32-53,FPS: 1.19,
